key,input,solubility
OPHSDBPYDDKGOA-UHFFFAOYSA-N,CCCCCC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1C=CC=C4,-7.712
IXZVOZCULZBCDY-UHFFFAOYSA-N,ClC1=CC(=C(Cl)C(=C1Cl)Cl)OC2=CC(=C(Cl)C(=C2Cl)Cl)Cl,-10.034
IKVITEMYFVVJFY-UHFFFAOYSA-N,CCONC(=O)C1=CN(C)C(=O)C(=C1NC2=C(F)C=C(Br)C=C2)C,-5.422
IDZYLIZKJFAXAS-UHFFFAOYSA-N,CCCCCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-5.759
HMKBHDBLXCCKGW-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2Br)[N+]([O-])=O,-3.8
PCVFKIXSNYJABV-UHFFFAOYSA-N,C[S](=O)C1=CC=C2OC3=C(C=C(C=C3)C(O)=O)C(=O)C2=C1,-4.422
WNYGTKAHASSKJM-UHFFFAOYSA-N,CSC1=CC=C(C=C1)C(=O)C2=CC(=CC3=C2OC=C3)CC(O)=O,-4.889
VJYIFXVZLXQVHO-UHFFFAOYSA-N,COC1=NC(=NC(=N1)NC(=O)N[S](=O)(=O)C2=CC=CC=C2Cl)C,-4.585
PWDGTQXZLNDOKS-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=CC=C2)S1,-2.272
GSLVKBRGRSHUAU-UHFFFAOYSA-N,CCONC(=O)C1=CN(C)C(=O)C(=C1NC2=CC=C(Br)C=C2F)F,-5.554
JEYJJJXOFWNEHN-UHFFFAOYSA-N,ClC1=CC2=C(C(=C1Cl)Cl)C3=C(O2)C(=C(Cl)C(=C3)Cl)Cl,-9.436
REFJWTPEDVJJIY-UHFFFAOYSA-N,OC1=CC2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC=C(O)C(=C3)O)O,-4.333
BYBLEWFAAKGYCD-UHFFFAOYSA-N,ClC1=CC(=C(COC(C[N]2C=CN=C2)C3=CC=C(Cl)C=C3Cl)C=C1)Cl,-6.092
PATBXKKMHRDFHF-UHFFFAOYSA-N,CN1C(=O)N(C)C2=C(N=C3C(=O)N(C)C(=O)N(C)C3=N2)C1=O,-2.237
CYPRFFCTABNEJY-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)CC2=CC=CC=C2)S1,-2.194
POYJJXCXXKQSST-PTNGSMBKSA-N,COC(=O)\C(=C\C1=CC=CC=C1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,-4.275
ARIFBMNLDCJVSE-UHFFFAOYSA-N,CC1(O)CC(C2=CC=C(Cl)C=C2)C3=C(O1)C4=C(OC3=O)C=CC=C4,-5.362
LNPDTQAFDNKSHK-UHFFFAOYSA-N,CC1=C(C2=CC=C(C=C2)[S](N)(=O)=O)C(=NO1)C3=CC=CC=C3,-3.516
XHELVEVNEWRBRH-UHFFFAOYSA-N,CN1C=C(C(=O)NOCCO)C(=C(C)C1=O)NC2=C(F)C=C(Br)C=C2,-3.866
WNQBATPBJYGENS-UHFFFAOYSA-N,NCC(=O)NCC(=O)OCCOC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O,-2.4
FNICBGZPBTURDA-UHFFFAOYSA-N,CC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.305
MAEIEVLCKWDQJH-UHFFFAOYSA-N,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)[S](N)(=O)=O,-3.125
DZZWHBIBMUVIIW-UHFFFAOYSA-N,CC1CN(CC(C)N1)C2=C(F)C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(O)=O,-3.547
GWOFUCIGLDBNKM-UHFFFAOYSA-N,OCC(O)COC(=O)C1=C(NC2=C3C=CC(=CC3=NC=C2)Cl)C=CC=C1,-3.879
BDLSLORLEPSOGW-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.377
NKANXQFJJICGDU-QPLCGJKRSA-N,CCC(/C1=CC=CC=C1)=C(\C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3,-5.474
ZAVXXOXJXNKOFP-UHFFFAOYSA-N,NC1=CC=CC(=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.377
DDLIGBOFAVUZHB-UHFFFAOYSA-N,CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C4=C(C=CC(=C4)Cl)[N]12,-6.638
LKVOXDJKFRBRQV-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)[S](=O)(=O)N=[S](C)C)[N+]([O-])=O,-3.957
KKJLKMXROHVRMW-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C(N)C3=CC=C(N)C=C3)C(=O)N2C1C4=NN=N[NH]4,-2.762
FQQZIMNHENDFJL-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(NC(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1,-3.828
NVMBLZBSOKIKNO-UHFFFAOYSA-N,CCCN(CCC)CC1=CC=CC(=C1)C(=O)OCCOC[N]2C=NC3=C2N=C(N)NC3=O,-3.765
AJSWHUXLZRXPJL-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Cl)C=C2)S1,-2.892
GQACNASLZSJPSN-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(CNC(=S)NC(C(O)C2=CC=CC=C2)C(O)=O)C=C1,-2.509
CEOILGDNBOGUIQ-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)CC2=CC=CC=C2)[S](N)(=O)=O,-2.289
DWBVNWWEQWTHLV-UHFFFAOYSA-N,COC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.485
IENZQIKPVFGBNW-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N,-3.572
JGNXJEMYLRMWGB-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(C)C=C2)[S](N)(=O)=O,-2.408
MZAKIGQNEBYEKL-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)C(N)CC3=CC=CC=C3,-4.878
HFHDHCJBZVLPGP-UHFFFAOYSA-N,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC1C(O)C2O,-0.64
HLCYDXRGEPUIOB-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=O)N(CC3=CC=CC=C3)C=C2,-4.188
YTIHPYNMOXPHQK-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(F)C=C2)[S](N)(=O)=O,-2.531
AEDNMSDIHOZVTQ-UHFFFAOYSA-N,CCN(C1CC(C)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O)C(=O)CNC,-2.029
BKCXBMXTXLGZCV-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(N)C=C2)[S](N)(=O)=O,-2.352
PEZADNLTLSQNPI-UHFFFAOYSA-N,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=C(C=C5)C6=CC=CC=C6)C#C,-7.717
KVTLULGYZIGEGB-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC(=C2)N)[S](N)(=O)=O,-2.353
NMYPLEDXWFOEEJ-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O)C,-2.548
NDDAHWYSQHTHNT-UHFFFAOYSA-N,CC1CC2=C(C=CC=C2)N1NC(=O)C3=CC(=C(Cl)C=C3)[S](N)(=O)=O,-3.697
WZPBZJONDBGPKJ-IUXPMGMMSA-N,CC1C(NC(=O)C(=N\OC(C)(C)C(O)=O)/C2=CSC(=N2)N)C(=O)N1[S](O)(=O)=O,-2.437
AJWHQEKVIAEOBU-UHFFFAOYSA-N,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)C(N)CC3=CC=CC=C3,-4.915
QGHSHYIQOYQWHW-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Br)C=C2)S1,-2.981
SYUHFMCJTDEIBB-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(Cl)C=C2)[S](N)(=O)=O,-2.906
PZJWSJORJOUILO-XVNBXDOJSA-N,CC(=O)N1CCN(CC1)C(=O)/C=C/C2=CC(=C(SC3=CC4=C(OCCO4)C=C3)C=C2)Cl,-5.123
CIWLFJDHBPQVQC-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=S)NCC4=CC=CO4,-5.396
SACBQFMSEKIABM-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CSC=C4,-4.411
AKFZINZSGJYCMM-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)NC(=O)C3=CC=CN=C3)C=C1,-3.549
YVPYQUNUQOZFHG-UHFFFAOYSA-N,CC(=O)NC1=C(I)C(=C(I)C(=C1I)C(O)=O)NC(C)=O,-4.228
NOLFOVJQJONDCP-UHFFFAOYSA-N,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(OC(=O)C5=CC=C(OC6=CC=CC=C6)C=C5)C#C,-7.777
GXFOJGQBUWNOTA-UHFFFAOYSA-N,COC1=CC=C(C=C1)[S](=O)(=O)N=C2SC(=NN2C)[S](N)(=O)=O,-2.546
UZKSIVGPWQRGOU-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)S1,-2.231
NFGGAIZJSZLPOX-UHFFFAOYSA-N,NCC(=O)NCC(=O)NC1=C(Cl)C(=C(C=C1[S](N)(=O)=O)[S](N)(=O)=O)Cl,-2.073
DYKFCLLONBREIL-UHFFFAOYSA-N,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(N)=O)O)N(C)C,-2.741
MPMQAYYQEKNVDO-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC(=CC=C2)[N+]([O-])=O)S1,-2.23
HTGGAYLWTDOFDK-PKNBQFBNSA-N,CC(C)C1=C(SC2=C(C=C(\C=C\C(=O)N3CCN(CC3)C(C)=O)C=C2)[N+]([O-])=O)C=CC=C1,-5.882
ZRVCCBYKHVNUIP-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)S1,-2.383
NQSAAPCTPUNSPD-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.492
CTLJHLYIILERNX-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)[N+]([O-])=O)S1,-2.212
SWIQOJQBTDWCRB-XVNBXDOJSA-N,CC(=O)N1CCN(CC1)C(=O)/C=C/C2=CC(=C(SC3=CC4=C([NH]C=C4)C=C3)C=C2)Cl,-5.205
QSVMFFQOVYIPQM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=C(C)C=C(C)C=C2C)[S](N)(=O)=O,-2.714
RTCOGUMHFFWOJV-UHFFFAOYSA-N,COC1=NC(=NC(=C1)OC)NC(=O)N[S](=O)(=O)C2=NC=CC=C2C(=O)N(C)C,-3.947
NIRNPVHJRLYNLW-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(I)C=C2)S1,-3.094
HSUGRBWQSSZJOP-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2SC3=CC=CC=C3N(CCN(C)C)C(=O)C2OC(C)=O,-3.998
OOQVFGGUMHVRKM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(Br)C=C2)[S](N)(=O)=O,-2.983
KMTDLXVYRNAWSN-UHFFFAOYSA-N,COC(=O)C1=C(C=CS1)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OC)OC,-3.981
BIIVYFLTOXDAOV-UHFFFAOYSA-N,CN1CCC(C(O)C1)C2=C(O)C=C(O)C3=C2OC(=CC3=O)C4=C(Cl)C=CC=C4,-4.153
QHMWCHQXCUNUAK-UHFFFAOYSA-N,FC1=CC=C(C=C1)C([N]2C=CN=C2)(C3=CC=CC=C3)C4=C(F)C=CC=C4,-6.048
LZNWYQJJBLGYLT-UHFFFAOYSA-N,CN1C(=C(O)C2=C(C=CS2)[S]1(=O)=O)C(=O)NC3=NC=CC=C3,-3.574
MIWUDGNQEWPLJX-UHFFFAOYSA-N,NCC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.257
NJBKUDDWNAXHHT-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)[S](N)(=O)=O,-2.231
BODJFESIQMWAAQ-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O)[S](N)(=O)=O,-2.23
NOCJXYPHIIZEHN-UHFFFAOYSA-N,CN1CCN(CC1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=CC=C(F)C=C4)C(O)=O,-4.148
HCRKCZRJWPKOAR-UHFFFAOYSA-N,CCNC1CN(CCCOC)[S](=O)(=O)C2=C1C=C(S2)[S](N)(=O)=O,-2.065
COYOSRWVLQSZNN-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2)[S](N)(=O)=O,-2.527
RAJJRSWYQMFJLA-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)[S](N)(=O)=O,-2.328
NCEXYHBECQHGNR-UHFFFAOYSA-N,OC(=O)C1=C(O)C=CC(=C1)N=NC2=CC=C(C=C2)[S](=O)(=O)NC3=CC=CC=N3,-4.819
ACWBQPMHZXGDFX-UHFFFAOYSA-N,CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=N[NH]3)C(C(C)C)C(O)=O,-5.277
QHRGLLUMIFLPBM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC=C2[N+]([O-])=O)[S](N)(=O)=O,-2.204
TVXIRRUAMKXIHC-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)S1,-2.38
ZIFCMJKHIXABHJ-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CC=C(C=C4)[N+]([O-])=O,-5.981
YKGGGCXBWXHKIZ-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O,-6.142
PJMZTMZELVDRNJ-UHFFFAOYSA-N,COC1=C(N=CN=C1)N2CCN(CC2)CCC3=C[NH]C4=C3C=C(C[S](=O)(=O)N(C)C)C=C4,-3.863
JRLUKPGVTTYGLT-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(I)C=C2)[S](N)(=O)=O,-3.104
MLYYVTUWGNIJIB-UHFFFAOYSA-N,CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)C[N]4C=NN=N4)C3=O)C(O)=O)S1,-3.261
URHJIBSBOJFXDI-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3,-4.031
SNVIUSFXXHRDCP-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1,-3.491
OLVCFLKTBJRLHI-UHFFFAOYSA-N,C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O,-3.07
PHEZJEYUWHETKO-UHFFFAOYSA-N,CC1=C(C(O)=O)C2=CC(=CC=C2N=C1C3=CC=C(C=C3)C4=C(F)C=CC=C4)F,-7.299
IZFZCMFMJKDHJZ-UHFFFAOYSA-N,FC(F)(F)N=C1SC(=NC2=CC=CC=C2)N(C3=CC=CC=C3)C1=NC(F)(F)F,-7.561
IIUYNOCBVMYAHS-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)CC3=CC=CC=C3,-4.099
QKDHBVNJCZBTMR-UHFFFAOYSA-N,CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=C(F)C=C(F)C=C4)C(O)=O,-4.733
YTCOHNPTVJAKQB-UHFFFAOYSA-N,CC1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C,-4.291
OVBPIULPVIDEAO-UHFFFAOYSA-N,NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O,-3.651
WVPSKSLAZQPAKQ-UHFFFAOYSA-N,NC1C2CN(CC12)C3=NC4=C(C=C3F)C(=O)C(=CN4C5=CC=C(F)C=C5F)C(O)=O,-4.726
UFQSGSXDRVNGIM-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC(=C(Cl)C=C2)[N+]([O-])=O)[S](N)(=O)=O,-2.402
RVUMZJPBSNPRBS-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=CC=C3)C=C1,-3.421
WHGYBXFWUBPSRW-UHFFFAOYSA-N,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O,-0.678
GPNZSHBQHQEFRS-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)COC3=CC=CC=C3,-3.959
QFSKYCBYJWHTPZ-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)CC3=CC=CC=C3)C=C1,-3.363
QEBIAQVIMDQJHN-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(Cl)C=C3,-4.311
BHTKPRRBITUJME-UHFFFAOYSA-N,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)S1,-2.297
BGYMYZNZTXVIHI-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C,-4.047
HWIVJEDAPLKYBT-UHFFFAOYSA-N,NCC(=O)NCC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-2.345
IMEVJVISCHQJRM-UHFFFAOYSA-N,COC(=O)C1=C(C(=CC=C1)C)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,-5.356
CSWRAOHDICNMPU-UHFFFAOYSA-N,CC1=C(OCC(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C)C(=CC=C1)C,-4.445
SUCOUIBVJOOUIQ-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)[S](N)(=O)=O,-2.282
JQTIFLNFYNBCAF-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)[N+]([O-])=O,-4.403
CJZCIWDJIZWGBK-UHFFFAOYSA-N,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=CS2)C3=CC=C(C=C3)C4=CC=CC=C4,-6.26
FRXWFMQJGARFOJ-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=CC=C(Br)C=C3)C=C1,-4.298
DYGCMMCLBCULBL-UHFFFAOYSA-N,CC1=CC=C(C=C1)[S](=O)(=O)NC(=O)NC2=NC(=CC=N2)NC3=CC=C(C=C3)[S](N)(=O)=O,-3.655
UISUNVFOGSJSKD-UHFFFAOYSA-N,FC1=CC=CC(=C1C(=O)NC(=O)NC2=CC(=C(OC3=C(Cl)C=C(C=N3)C(F)(F)F)C(=C2)Cl)Cl)F,-8.811
DEOMXAFNZXYCBQ-UHFFFAOYSA-N,COC1=C(F)C=C(C=C1)C2=C(Cl)N=C[N]2C3=CC=C(C=C3)[S](=O)(=O)N[P](O)(O)=O,-3.626
KJQMAJCVWXRIHO-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)N[S](=O)(=O)C3=CC(=CC=C3)C(F)(F)F)C=C1,-4.172
YPWVSRAMWAPSDL-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=CC=NC(=N2)NC(=O)N[S](=O)(=O)C3=CC=C(Cl)C=C3)C=C1,-4.372
GDSRMADSINPKSL-UHFFFAOYSA-N,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC9C(O)C(O)C(OC9CO)OC1C(O)C2O,-0.706
BQXKPLXLMDOCBL-UHFFFAOYSA-N,COCCNC(=O)C(NC(=O)C(CC(O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)CC2=CC(=C(OC)C(=C2)OC)OC)C(C)C,-4.216
OJHDVAOAFKILCS-UHFFFAOYSA-N,N[S](=O)(=O)C1=CC=C(NC2=NC(=NC=C2)N[S](=O)(=O)C3=C(F)C(=C(F)C(=C3F)F)F)C=C1,-4.654
UUAVCCWBNUITBB-UHFFFAOYSA-N,CCCOC1=CC=C2C(C(C(C3=CC=C(OC)C=C3OCC(O)=O)C2=C1)C(O)=O)C4=CC5=C(OCO5)C=C4,-6.617
DEQITUUQPICUMR-UHFFFAOYSA-N,CC(C)C1(NC(=O)C2CC3C(CC4=C[NH]C5=C4C3=CC=C5)N(C)C2)OC6(O)C7CCCN7C(=O)C(CC8=CC=CC=C8)N6C1=O,-4.793
QEVHRUUCFGRFIF-UHFFFAOYSA-N,COC1C(CC2CN3CCC4=C([NH]C5=C4C=CC(=C5)OC)C3CC2C1C(=O)OC)OC(=O)C6=CC(=C(OC)C(=C6)OC)OC,-5.167
OWNRRUFOJXFKCU-UHFFFAOYSA-N,OC(CC(C1=CC=CC=C1)C2=C(O)C3=C(OC2=O)C=CC=C3)C4=CC=C(C=C4)C5=CC=C(Br)C=C5,-7.175
PZHSIUGYACBCPQ-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)(CCC=C(C5=CC(=C(O)C(=C5)C(O)=O)Cl)C6=CC(=C(O)C(=C6)C(O)=O)Cl)CCC4(C)C3CCC12C,-7.72
DZBPOCSWCYBLRC-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCCCN(CCO)CCO,-2.803
HZMKMSYGVTVKSN-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCCC(N)C(O)=O,-3.29
NJBBLOIWMSYVCQ-UHFFFAOYSA-N,CSCC(NC(=O)COC1=CC=CC2=C1C=CN=C2)C(=O)NC(CC3=CC=CC=C3)C(O)C(=O)N4CSCC4C(=O)NC(C)(C)C,-4.356
CJBMVMMYECULNQ-UHFFFAOYSA-N,CC(C)C1=C(Br)C(=C(C)C=C1C2(O[S](=O)(=O)C3=C2C=CC=C3)C4=CC(=C(O)C(=C4C(C)C)Br)C)O,-7.525
ULHWJFTZJZSPCG-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=NC=C3,-4.173
WFOVKVGGLBZBPE-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=CC=N3,-4.264
ZJYMBDYMFYOXJD-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=[N+]([O-])C=C3,-2.481
HCQSWAXEJLAQFZ-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=CC(=C3)CN,-4.041
FERFUBSFSRZOBT-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC(N)C3=CC=CC=N3,-3.774
FFINMCNLQNTKLU-UHFFFAOYSA-N,OC(=O)C1=C(I)C(=C(I)C=C1I)NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(=C2I)C(O)=O,-6.923
QIGZLJVYYYXMIH-UHFFFAOYSA-N,CC(C)CC(NC(=O)CC(O)C(CC1CCCCC1)NC(=O)C(CC2=C[NH]C=N2)NC(=O)C(CC3=CC=CC=C3)NC(=O)OC(C)(C)C)C(=O)NCC4=CC=CC(=C4)CN,-4.446
XGCDNGBJXXBQKT-UHFFFAOYSA-N,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(C(O)=O)C3=CC=CC=C3,-4.289
MIAHOWFGIYZPJD-UHFFFAOYSA-N,CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C5CCCCN5C(=O)C6CCCCN6C1=O,-5.517
